sleep_hours,distance,date,user_type
4.57,7.15,4/29/2016,Intermediate Level
4.93,7.15,4/29/2016,Intermediate Level
5.10,7.15,4/29/2016,Intermediate Level
5.15,7.15,4/29/2016,Intermediate Level
5.33,7.15,4/29/2016,Intermediate Level
5.38,7.15,4/29/2016,Intermediate Level
5.70,7.15,4/29/2016,Intermediate Level
5.77,7.15,4/29/2016,Intermediate Level
5.82,7.15,4/29/2016,Intermediate Level
5.90,7.15,4/29/2016,Intermediate Level
6.07,7.15,4/29/2016,Intermediate Level
6.12,7.15,4/29/2016,Intermediate Level
6.28,7.15,4/29/2016,Intermediate Level
6.40,7.15,4/29/2016,Intermediate Level
6.55,7.15,4/29/2016,Intermediate Level
6.60,7.15,4/29/2016,Intermediate Level
6.72,7.15,4/29/2016,Intermediate Level
6.78,7.15,4/29/2016,Intermediate Level
7.08,7.15,4/29/2016,Intermediate Level
7.37,7.15,4/29/2016,Intermediate Level
7.48,7.15,4/29/2016,Intermediate Level
10.18,7.15,4/29/2016,Intermediate Level
11.87,7.15,4/29/2016,Intermediate Level
2.12,2.31,4/29/2016,Beginner Level
2.37,2.31,4/29/2016,Beginner Level
2.57,2.31,4/29/2016,Beginner Level
16.02,2.31,4/29/2016,Beginner Level
16.02,3.25,4/29/2016,Beginner Level
2.97,0.00,4/29/2016,Beginner Level
5.25,0.00,4/29/2016,Beginner Level
7.03,0.00,4/29/2016,Beginner Level
8.32,0.00,4/29/2016,Beginner Level
12.92,0.00,4/29/2016,Beginner Level
6.33,4.71,4/29/2016,Beginner Level
8.08,4.71,4/29/2016,Beginner Level
8.30,4.71,4/29/2016,Beginner Level
8.50,4.71,4/29/2016,Beginner Level
8.57,4.71,4/29/2016,Beginner Level
8.68,4.71,4/29/2016,Beginner Level
8.85,4.71,4/29/2016,Beginner Level
9.00,4.71,4/29/2016,Beginner Level
9.05,4.71,4/29/2016,Beginner Level
9.08,4.71,4/29/2016,Beginner Level
9.10,4.71,4/29/2016,Beginner Level
9.13,4.71,4/29/2016,Beginner Level
9.22,4.71,4/29/2016,Beginner Level
9.23,4.71,4/29/2016,Beginner Level
9.27,4.71,4/29/2016,Beginner Level
9.33,4.71,4/29/2016,Beginner Level
9.42,4.71,4/29/2016,Beginner Level
9.45,4.71,4/29/2016,Beginner Level
9.47,4.71,4/29/2016,Beginner Level
9.55,4.71,4/29/2016,Beginner Level
9.85,4.71,4/29/2016,Beginner Level
10.12,4.71,4/29/2016,Beginner Level
1.15,0.62,4/29/2016,Beginner Level
6.43,0.03,4/29/2016,Beginner Level
7.50,0.03,4/29/2016,Beginner Level
7.65,0.03,4/29/2016,Beginner Level
7.68,0.03,4/29/2016,Beginner Level
7.85,0.03,4/29/2016,Beginner Level
7.88,0.03,4/29/2016,Beginner Level
8.07,0.03,4/29/2016,Beginner Level
8.15,0.03,4/29/2016,Beginner Level
8.17,0.03,4/29/2016,Beginner Level
8.32,0.03,4/29/2016,Beginner Level
8.40,0.03,4/29/2016,Beginner Level
8.57,0.03,4/29/2016,Beginner Level
8.85,0.03,4/29/2016,Beginner Level
9.28,0.03,4/29/2016,Beginner Level
10.03,0.03,4/29/2016,Beginner Level
5.08,7.75,4/29/2016,Intermediate Level
5.60,7.75,4/29/2016,Intermediate Level
6.18,7.75,4/29/2016,Intermediate Level
6.20,7.75,4/29/2016,Intermediate Level
6.37,7.75,4/29/2016,Intermediate Level
6.40,7.75,4/29/2016,Intermediate Level
6.58,7.75,4/29/2016,Intermediate Level
6.62,7.75,4/29/2016,Intermediate Level
7.05,7.75,4/29/2016,Intermediate Level
7.38,7.75,4/29/2016,Intermediate Level
7.53,7.75,4/29/2016,Intermediate Level
7.60,7.75,4/29/2016,Intermediate Level
7.78,7.75,4/29/2016,Intermediate Level
7.82,7.75,4/29/2016,Intermediate Level
7.93,7.75,4/29/2016,Intermediate Level
7.97,7.75,4/29/2016,Intermediate Level
8.00,7.75,4/29/2016,Intermediate Level
8.33,7.75,4/29/2016,Intermediate Level
8.50,7.75,4/29/2016,Intermediate Level
8.53,7.75,4/29/2016,Intermediate Level
8.70,7.75,4/29/2016,Intermediate Level
8.77,7.75,4/29/2016,Intermediate Level
9.00,7.75,4/29/2016,Intermediate Level
9.27,7.75,4/29/2016,Intermediate Level
9.43,7.75,4/29/2016,Intermediate Level
10.43,7.75,4/29/2016,Intermediate Level
1.28,0.00,4/29/2016,Beginner Level
4.13,0.00,4/29/2016,Beginner Level
5.53,0.00,4/29/2016,Beginner Level
6.70,0.00,4/29/2016,Beginner Level
6.80,0.00,4/29/2016,Beginner Level
8.23,0.00,4/29/2016,Beginner Level
8.93,0.00,4/29/2016,Beginner Level
9.02,0.00,4/29/2016,Beginner Level
1.08,5.36,4/29/2016,Intermediate Level
5.12,5.36,4/29/2016,Intermediate Level
5.35,5.36,4/29/2016,Intermediate Level
8.18,5.36,4/29/2016,Intermediate Level
8.30,5.36,4/29/2016,Intermediate Level
8.33,5.36,4/29/2016,Intermediate Level
8.35,5.36,4/29/2016,Intermediate Level
8.43,5.36,4/29/2016,Intermediate Level
8.53,5.36,4/29/2016,Intermediate Level
8.60,5.36,4/29/2016,Intermediate Level
8.62,5.36,4/29/2016,Intermediate Level
8.70,5.36,4/29/2016,Intermediate Level
8.83,5.36,4/29/2016,Intermediate Level
9.05,5.36,4/29/2016,Intermediate Level
9.10,5.36,4/29/2016,Intermediate Level
9.17,5.36,4/29/2016,Intermediate Level
9.18,5.36,4/29/2016,Intermediate Level
9.28,5.36,4/29/2016,Intermediate Level
9.30,5.36,4/29/2016,Intermediate Level
9.42,5.36,4/29/2016,Intermediate Level
10.63,5.36,4/29/2016,Intermediate Level
12.03,5.36,4/29/2016,Intermediate Level
1.08,7.10,4/29/2016,Intermediate Level
1.42,7.10,4/29/2016,Intermediate Level
1.73,7.10,4/29/2016,Intermediate Level
5.63,7.10,4/29/2016,Intermediate Level
5.77,7.10,4/29/2016,Intermediate Level
6.25,7.10,4/29/2016,Intermediate Level
6.27,7.10,4/29/2016,Intermediate Level
6.90,7.10,4/29/2016,Intermediate Level
7.17,7.10,4/29/2016,Intermediate Level
7.47,7.10,4/29/2016,Intermediate Level
7.52,7.10,4/29/2016,Intermediate Level
7.63,7.10,4/29/2016,Intermediate Level
8.23,7.10,4/29/2016,Intermediate Level
8.25,7.10,4/29/2016,Intermediate Level
8.27,7.10,4/29/2016,Intermediate Level
8.33,7.10,4/29/2016,Intermediate Level
8.35,7.10,4/29/2016,Intermediate Level
8.77,7.10,4/29/2016,Intermediate Level
9.02,7.10,4/29/2016,Intermediate Level
9.92,7.10,4/29/2016,Intermediate Level
9.95,7.10,4/29/2016,Intermediate Level
10.68,7.10,4/29/2016,Intermediate Level
1.78,3.14,4/29/2016,Beginner Level
1.80,3.14,4/29/2016,Beginner Level
5.75,3.14,4/29/2016,Beginner Level
5.88,3.14,4/29/2016,Beginner Level
6.05,3.14,4/29/2016,Beginner Level
6.23,3.14,4/29/2016,Beginner Level
6.32,3.14,4/29/2016,Beginner Level
6.52,3.14,4/29/2016,Beginner Level
6.70,3.14,4/29/2016,Beginner Level
6.77,3.14,4/29/2016,Beginner Level
6.95,3.14,4/29/2016,Beginner Level
7.07,3.14,4/29/2016,Beginner Level
7.10,3.14,4/29/2016,Beginner Level
7.27,3.14,4/29/2016,Beginner Level
7.37,3.14,4/29/2016,Beginner Level
7.50,3.14,4/29/2016,Beginner Level
7.62,3.14,4/29/2016,Beginner Level
7.65,3.14,4/29/2016,Beginner Level
7.70,3.14,4/29/2016,Beginner Level
7.82,3.14,4/29/2016,Beginner Level
8.20,3.14,4/29/2016,Beginner Level
8.32,3.14,4/29/2016,Beginner Level
8.35,3.14,4/29/2016,Beginner Level
8.55,3.14,4/29/2016,Beginner Level
8.83,3.14,4/29/2016,Beginner Level
8.88,3.14,4/29/2016,Beginner Level
9.03,3.14,4/29/2016,Beginner Level
2.02,5.18,4/29/2016,Intermediate Level
2.15,5.18,4/29/2016,Intermediate Level
2.23,5.18,4/29/2016,Intermediate Level
2.28,5.18,4/29/2016,Intermediate Level
2.98,5.18,4/29/2016,Intermediate Level
4.28,8.05,4/29/2016,Pro level
5.20,8.05,4/29/2016,Pro level
6.10,8.05,4/29/2016,Pro level
6.22,8.05,4/29/2016,Pro level
6.33,8.05,4/29/2016,Pro level
6.77,8.05,4/29/2016,Pro level
6.92,8.05,4/29/2016,Pro level
7.13,8.05,4/29/2016,Pro level
7.15,8.05,4/29/2016,Pro level
7.17,8.05,4/29/2016,Pro level
7.18,8.05,4/29/2016,Pro level
7.23,8.05,4/29/2016,Pro level
7.32,8.05,4/29/2016,Pro level
7.37,8.05,4/29/2016,Pro level
7.45,8.05,4/29/2016,Pro level
7.48,8.05,4/29/2016,Pro level
7.63,8.05,4/29/2016,Pro level
7.68,8.05,4/29/2016,Pro level
7.80,8.05,4/29/2016,Pro level
7.92,8.05,4/29/2016,Pro level
8.12,8.05,4/29/2016,Pro level
8.35,8.05,4/29/2016,Pro level
8.43,8.05,4/29/2016,Pro level
9.05,8.05,4/29/2016,Pro level
10.20,8.05,4/29/2016,Pro level
5.88,8.33,4/29/2016,Pro level
6.52,8.33,4/29/2016,Pro level
6.70,8.33,4/29/2016,Pro level
6.82,8.33,4/29/2016,Pro level
6.83,8.33,4/29/2016,Pro level
6.97,8.33,4/29/2016,Pro level
7.15,8.33,4/29/2016,Pro level
7.18,8.33,4/29/2016,Pro level
7.23,8.33,4/29/2016,Pro level
7.38,8.33,4/29/2016,Pro level
7.55,8.33,4/29/2016,Pro level
7.62,8.33,4/29/2016,Pro level
7.73,8.33,4/29/2016,Pro level
7.80,8.33,4/29/2016,Pro level
7.83,8.33,4/29/2016,Pro level
7.85,8.33,4/29/2016,Pro level
7.92,8.33,4/29/2016,Pro level
8.10,8.33,4/29/2016,Pro level
8.13,8.33,4/29/2016,Pro level
8.23,8.33,4/29/2016,Pro level
8.25,8.33,4/29/2016,Pro level
9.02,8.33,4/29/2016,Pro level
10.13,8.33,4/29/2016,Pro level
10.67,8.33,4/29/2016,Pro level
11.30,8.33,4/29/2016,Pro level
11.43,8.33,4/29/2016,Pro level
12.08,8.33,4/29/2016,Pro level
14.05,8.33,4/29/2016,Pro level
1.30,5.92,4/29/2016,Intermediate Level
6.10,5.92,4/29/2016,Intermediate Level
6.20,5.92,4/29/2016,Intermediate Level
6.28,5.92,4/29/2016,Intermediate Level
6.63,5.92,4/29/2016,Intermediate Level
6.70,5.92,4/29/2016,Intermediate Level
6.88,5.92,4/29/2016,Intermediate Level
7.22,5.92,4/29/2016,Intermediate Level
7.28,5.92,4/29/2016,Intermediate Level
7.30,5.92,4/29/2016,Intermediate Level
7.42,5.92,4/29/2016,Intermediate Level
7.53,5.92,4/29/2016,Intermediate Level
7.63,5.92,4/29/2016,Intermediate Level
7.68,5.92,4/29/2016,Intermediate Level
7.75,5.92,4/29/2016,Intermediate Level
7.93,5.92,4/29/2016,Intermediate Level
8.00,5.92,4/29/2016,Intermediate Level
8.08,5.92,4/29/2016,Intermediate Level
8.28,5.92,4/29/2016,Intermediate Level
9.05,5.92,4/29/2016,Intermediate Level
9.22,5.92,4/29/2016,Intermediate Level
9.37,5.92,4/29/2016,Intermediate Level
9.72,5.92,4/29/2016,Intermediate Level
10.25,5.92,4/29/2016,Intermediate Level
10.57,5.92,4/29/2016,Intermediate Level
5.83,7.24,4/29/2016,Intermediate Level
6.12,7.24,4/29/2016,Intermediate Level
6.63,7.24,4/29/2016,Intermediate Level
6.92,7.24,4/29/2016,Intermediate Level
6.93,7.24,4/29/2016,Intermediate Level
8.20,7.24,4/29/2016,Intermediate Level
8.37,7.24,4/29/2016,Intermediate Level
8.45,7.24,4/29/2016,Intermediate Level
8.50,7.24,4/29/2016,Intermediate Level
8.70,7.24,4/29/2016,Intermediate Level
8.98,7.24,4/29/2016,Intermediate Level
9.10,7.24,4/29/2016,Intermediate Level
9.17,7.24,4/29/2016,Intermediate Level
9.28,7.24,4/29/2016,Intermediate Level
9.58,7.24,4/29/2016,Intermediate Level
10.05,7.24,4/29/2016,Intermediate Level
10.60,7.24,4/29/2016,Intermediate Level
11.63,7.24,4/29/2016,Intermediate Level
4.33,0.00,4/29/2016,Beginner Level
6.77,0.00,4/29/2016,Beginner Level
7.35,0.00,4/29/2016,Beginner Level
5.57,7.11,4/29/2016,Intermediate Level
6.10,7.11,4/29/2016,Intermediate Level
6.43,7.11,4/29/2016,Intermediate Level
6.45,7.11,4/29/2016,Intermediate Level
6.92,7.11,4/29/2016,Intermediate Level
6.97,7.11,4/29/2016,Intermediate Level
7.07,7.11,4/29/2016,Intermediate Level
7.10,7.11,4/29/2016,Intermediate Level
7.25,7.11,4/29/2016,Intermediate Level
7.43,7.11,4/29/2016,Intermediate Level
7.45,7.11,4/29/2016,Intermediate Level
7.55,7.11,4/29/2016,Intermediate Level
7.58,7.11,4/29/2016,Intermediate Level
7.62,7.11,4/29/2016,Intermediate Level
7.63,7.11,4/29/2016,Intermediate Level
7.70,7.11,4/29/2016,Intermediate Level
7.78,7.11,4/29/2016,Intermediate Level
8.00,7.11,4/29/2016,Intermediate Level
8.02,7.11,4/29/2016,Intermediate Level
8.03,7.11,4/29/2016,Intermediate Level
8.18,7.11,4/29/2016,Intermediate Level
8.28,7.11,4/29/2016,Intermediate Level
8.57,7.11,4/29/2016,Intermediate Level
8.92,7.11,4/29/2016,Intermediate Level
9.10,7.11,4/29/2016,Intermediate Level
9.48,7.11,4/29/2016,Intermediate Level
11.32,7.11,4/29/2016,Intermediate Level
1.02,14.30,4/29/2016,Pro level
1.37,14.30,4/29/2016,Pro level
5.55,4.95,4/29/2016,Beginner Level
6.12,4.95,4/29/2016,Beginner Level
6.43,4.95,4/29/2016,Beginner Level
6.78,4.95,4/29/2016,Beginner Level
6.85,4.95,4/29/2016,Beginner Level
7.27,4.95,4/29/2016,Beginner Level
7.30,4.95,4/29/2016,Beginner Level
7.45,4.95,4/29/2016,Beginner Level
7.47,4.95,4/29/2016,Beginner Level
7.62,4.95,4/29/2016,Beginner Level
7.65,4.95,4/29/2016,Beginner Level
7.68,4.95,4/29/2016,Beginner Level
7.72,4.95,4/29/2016,Beginner Level
7.75,4.95,4/29/2016,Beginner Level
7.93,4.95,4/29/2016,Beginner Level
7.98,4.95,4/29/2016,Beginner Level
8.05,4.95,4/29/2016,Beginner Level
8.15,4.95,4/29/2016,Beginner Level
8.33,4.95,4/29/2016,Beginner Level
8.37,4.95,4/29/2016,Beginner Level
8.50,4.95,4/29/2016,Beginner Level
8.75,4.95,4/29/2016,Beginner Level
9.13,4.95,4/29/2016,Beginner Level
11.73,4.95,4/29/2016,Beginner Level
1.25,9.65,4/29/2016,Pro level
5.62,9.65,4/29/2016,Pro level
8.22,9.65,4/29/2016,Pro level
5.92,4.90,4/29/2016,Beginner Level
5.93,4.90,4/29/2016,Beginner Level
6.42,4.90,4/29/2016,Beginner Level
6.45,4.90,4/29/2016,Beginner Level
6.52,4.90,4/29/2016,Beginner Level
6.65,4.90,4/29/2016,Beginner Level
6.70,4.90,4/29/2016,Beginner Level
6.82,4.90,4/29/2016,Beginner Level
6.95,4.90,4/29/2016,Beginner Level
7.02,4.90,4/29/2016,Beginner Level
7.15,4.90,4/29/2016,Beginner Level
7.52,4.90,4/29/2016,Beginner Level
7.58,4.90,4/29/2016,Beginner Level
7.82,4.90,4/29/2016,Beginner Level
7.95,4.90,4/29/2016,Beginner Level
8.12,4.90,4/29/2016,Beginner Level
8.20,4.90,4/29/2016,Beginner Level
8.55,4.90,4/29/2016,Beginner Level
8.88,4.90,4/29/2016,Beginner Level
8.98,4.90,4/29/2016,Beginner Level
9.10,4.90,4/29/2016,Beginner Level
9.25,4.90,4/29/2016,Beginner Level
9.27,4.90,4/29/2016,Beginner Level
9.37,4.90,4/29/2016,Beginner Level
9.73,4.90,4/29/2016,Beginner Level
9.85,4.90,4/29/2016,Beginner Level
10.00,4.90,4/29/2016,Beginner Level
10.10,4.90,4/29/2016,Beginner Level
11.48,4.90,4/29/2016,Beginner Level
6.00,5.35,4/29/2016,Intermediate Level
6.28,5.35,4/29/2016,Intermediate Level
6.77,5.35,4/29/2016,Intermediate Level
6.78,5.35,4/29/2016,Intermediate Level
6.93,5.35,4/29/2016,Intermediate Level
7.05,5.35,4/29/2016,Intermediate Level
7.13,5.35,4/29/2016,Intermediate Level
7.72,5.35,4/29/2016,Intermediate Level
8.22,5.35,4/29/2016,Intermediate Level
8.38,5.35,4/29/2016,Intermediate Level
8.78,5.35,4/29/2016,Intermediate Level
9.08,5.35,4/29/2016,Intermediate Level
9.12,5.35,4/29/2016,Intermediate Level
9.20,5.35,4/29/2016,Intermediate Level
4.40,9.25,4/30/2016,Pro level
4.57,9.25,4/30/2016,Pro level
4.93,9.25,4/30/2016,Pro level
5.10,9.25,4/30/2016,Pro level
5.15,9.25,4/30/2016,Pro level
5.33,9.25,4/30/2016,Pro level
5.38,9.25,4/30/2016,Pro level
5.70,9.25,4/30/2016,Pro level
5.77,9.25,4/30/2016,Pro level
5.82,9.25,4/30/2016,Pro level
5.90,9.25,4/30/2016,Pro level
6.07,9.25,4/30/2016,Pro level
6.12,9.25,4/30/2016,Pro level
6.28,9.25,4/30/2016,Pro level
6.40,9.25,4/30/2016,Pro level
6.55,9.25,4/30/2016,Pro level
6.60,9.25,4/30/2016,Pro level
6.72,9.25,4/30/2016,Pro level
6.78,9.25,4/30/2016,Pro level
7.08,9.25,4/30/2016,Pro level
7.37,9.25,4/30/2016,Pro level
7.48,9.25,4/30/2016,Pro level
10.18,9.25,4/30/2016,Pro level
11.87,9.25,4/30/2016,Pro level
2.12,13.24,4/30/2016,Pro level
2.37,13.24,4/30/2016,Pro level
2.57,13.24,4/30/2016,Pro level
16.02,13.24,4/30/2016,Pro level
16.02,2.67,4/30/2016,Beginner Level
2.97,0.00,4/30/2016,Beginner Level
5.25,0.00,4/30/2016,Beginner Level
7.03,0.00,4/30/2016,Beginner Level
8.32,0.00,4/30/2016,Beginner Level
12.92,0.00,4/30/2016,Beginner Level
6.33,2.93,4/30/2016,Beginner Level
8.08,2.93,4/30/2016,Beginner Level
8.30,2.93,4/30/2016,Beginner Level
8.50,2.93,4/30/2016,Beginner Level
8.57,2.93,4/30/2016,Beginner Level
8.68,2.93,4/30/2016,Beginner Level
8.85,2.93,4/30/2016,Beginner Level
9.00,2.93,4/30/2016,Beginner Level
9.05,2.93,4/30/2016,Beginner Level
9.08,2.93,4/30/2016,Beginner Level
9.10,2.93,4/30/2016,Beginner Level
9.13,2.93,4/30/2016,Beginner Level
9.22,2.93,4/30/2016,Beginner Level
9.23,2.93,4/30/2016,Beginner Level
9.27,2.93,4/30/2016,Beginner Level
9.33,2.93,4/30/2016,Beginner Level
9.42,2.93,4/30/2016,Beginner Level
9.45,2.93,4/30/2016,Beginner Level
9.47,2.93,4/30/2016,Beginner Level
9.55,2.93,4/30/2016,Beginner Level
9.85,2.93,4/30/2016,Beginner Level
10.12,2.93,4/30/2016,Beginner Level
1.15,3.08,4/30/2016,Beginner Level
5.08,9.20,4/30/2016,Pro level
5.60,9.20,4/30/2016,Pro level
6.18,9.20,4/30/2016,Pro level
6.20,9.20,4/30/2016,Pro level
6.37,9.20,4/30/2016,Pro level
6.40,9.20,4/30/2016,Pro level
6.58,9.20,4/30/2016,Pro level
6.62,9.20,4/30/2016,Pro level
7.05,9.20,4/30/2016,Pro level
7.38,9.20,4/30/2016,Pro level
7.53,9.20,4/30/2016,Pro level
7.60,9.20,4/30/2016,Pro level
7.78,9.20,4/30/2016,Pro level
7.82,9.20,4/30/2016,Pro level
7.93,9.20,4/30/2016,Pro level
7.97,9.20,4/30/2016,Pro level
8.00,9.20,4/30/2016,Pro level
8.33,9.20,4/30/2016,Pro level
8.50,9.20,4/30/2016,Pro level
8.53,9.20,4/30/2016,Pro level
8.70,9.20,4/30/2016,Pro level
8.77,9.20,4/30/2016,Pro level
9.00,9.20,4/30/2016,Pro level
9.27,9.20,4/30/2016,Pro level
9.43,9.20,4/30/2016,Pro level
10.43,9.20,4/30/2016,Pro level
1.28,0.00,4/30/2016,Beginner Level
4.13,0.00,4/30/2016,Beginner Level
5.53,0.00,4/30/2016,Beginner Level
6.70,0.00,4/30/2016,Beginner Level
6.80,0.00,4/30/2016,Beginner Level
8.23,0.00,4/30/2016,Beginner Level
8.93,0.00,4/30/2016,Beginner Level
9.02,0.00,4/30/2016,Beginner Level
1.08,5.52,4/30/2016,Intermediate Level
5.12,5.52,4/30/2016,Intermediate Level
5.35,5.52,4/30/2016,Intermediate Level
8.18,5.52,4/30/2016,Intermediate Level
8.30,5.52,4/30/2016,Intermediate Level
8.33,5.52,4/30/2016,Intermediate Level
8.35,5.52,4/30/2016,Intermediate Level
8.43,5.52,4/30/2016,Intermediate Level
8.53,5.52,4/30/2016,Intermediate Level
8.60,5.52,4/30/2016,Intermediate Level
8.62,5.52,4/30/2016,Intermediate Level
8.70,5.52,4/30/2016,Intermediate Level
8.83,5.52,4/30/2016,Intermediate Level
9.05,5.52,4/30/2016,Intermediate Level
9.10,5.52,4/30/2016,Intermediate Level
9.17,5.52,4/30/2016,Intermediate Level
9.18,5.52,4/30/2016,Intermediate Level
9.28,5.52,4/30/2016,Intermediate Level
9.30,5.52,4/30/2016,Intermediate Level
9.42,5.52,4/30/2016,Intermediate Level
10.63,5.52,4/30/2016,Intermediate Level
12.03,5.52,4/30/2016,Intermediate Level
1.08,9.64,4/30/2016,Pro level
1.42,9.64,4/30/2016,Pro level
1.73,9.64,4/30/2016,Pro level
5.63,9.64,4/30/2016,Pro level
5.77,9.64,4/30/2016,Pro level
6.25,9.64,4/30/2016,Pro level
6.27,9.64,4/30/2016,Pro level
6.90,9.64,4/30/2016,Pro level
7.17,9.64,4/30/2016,Pro level
7.47,9.64,4/30/2016,Pro level
7.52,9.64,4/30/2016,Pro level
7.63,9.64,4/30/2016,Pro level
8.23,9.64,4/30/2016,Pro level
8.25,9.64,4/30/2016,Pro level
8.27,9.64,4/30/2016,Pro level
8.33,9.64,4/30/2016,Pro level
8.35,9.64,4/30/2016,Pro level
8.77,9.64,4/30/2016,Pro level
9.02,9.64,4/30/2016,Pro level
9.92,9.64,4/30/2016,Pro level
9.95,9.64,4/30/2016,Pro level
10.68,9.64,4/30/2016,Pro level
1.78,4.18,4/30/2016,Beginner Level
1.80,4.18,4/30/2016,Beginner Level
5.75,4.18,4/30/2016,Beginner Level
5.88,4.18,4/30/2016,Beginner Level
6.05,4.18,4/30/2016,Beginner Level
6.23,4.18,4/30/2016,Beginner Level
6.32,4.18,4/30/2016,Beginner Level
6.52,4.18,4/30/2016,Beginner Level
6.70,4.18,4/30/2016,Beginner Level
6.77,4.18,4/30/2016,Beginner Level
6.95,4.18,4/30/2016,Beginner Level
7.07,4.18,4/30/2016,Beginner Level
7.10,4.18,4/30/2016,Beginner Level
7.27,4.18,4/30/2016,Beginner Level
7.37,4.18,4/30/2016,Beginner Level
7.50,4.18,4/30/2016,Beginner Level
7.62,4.18,4/30/2016,Beginner Level
7.65,4.18,4/30/2016,Beginner Level
7.70,4.18,4/30/2016,Beginner Level
7.82,4.18,4/30/2016,Beginner Level
8.20,4.18,4/30/2016,Beginner Level
8.32,4.18,4/30/2016,Beginner Level
8.35,4.18,4/30/2016,Beginner Level
8.55,4.18,4/30/2016,Beginner Level
8.83,4.18,4/30/2016,Beginner Level
8.88,4.18,4/30/2016,Beginner Level
9.03,4.18,4/30/2016,Beginner Level
2.02,6.82,4/30/2016,Intermediate Level
2.15,6.82,4/30/2016,Intermediate Level
2.23,6.82,4/30/2016,Intermediate Level
2.28,6.82,4/30/2016,Intermediate Level
2.98,6.82,4/30/2016,Intermediate Level
4.28,8.23,4/30/2016,Pro level
5.20,8.23,4/30/2016,Pro level
6.10,8.23,4/30/2016,Pro level
6.22,8.23,4/30/2016,Pro level
6.33,8.23,4/30/2016,Pro level
6.77,8.23,4/30/2016,Pro level
6.92,8.23,4/30/2016,Pro level
7.13,8.23,4/30/2016,Pro level
7.15,8.23,4/30/2016,Pro level
7.17,8.23,4/30/2016,Pro level
7.18,8.23,4/30/2016,Pro level
7.23,8.23,4/30/2016,Pro level
7.32,8.23,4/30/2016,Pro level
7.37,8.23,4/30/2016,Pro level
7.45,8.23,4/30/2016,Pro level
7.48,8.23,4/30/2016,Pro level
7.63,8.23,4/30/2016,Pro level
7.68,8.23,4/30/2016,Pro level
7.80,8.23,4/30/2016,Pro level
7.92,8.23,4/30/2016,Pro level
8.12,8.23,4/30/2016,Pro level
8.35,8.23,4/30/2016,Pro level
8.43,8.23,4/30/2016,Pro level
9.05,8.23,4/30/2016,Pro level
10.20,8.23,4/30/2016,Pro level
5.88,0.78,4/30/2016,Beginner Level
6.52,0.78,4/30/2016,Beginner Level
6.70,0.78,4/30/2016,Beginner Level
6.82,0.78,4/30/2016,Beginner Level
6.83,0.78,4/30/2016,Beginner Level
6.97,0.78,4/30/2016,Beginner Level
7.15,0.78,4/30/2016,Beginner Level
7.18,0.78,4/30/2016,Beginner Level
7.23,0.78,4/30/2016,Beginner Level
7.38,0.78,4/30/2016,Beginner Level
7.55,0.78,4/30/2016,Beginner Level
7.62,0.78,4/30/2016,Beginner Level
7.73,0.78,4/30/2016,Beginner Level
7.80,0.78,4/30/2016,Beginner Level
7.83,0.78,4/30/2016,Beginner Level
7.85,0.78,4/30/2016,Beginner Level
7.92,0.78,4/30/2016,Beginner Level
8.10,0.78,4/30/2016,Beginner Level
8.13,0.78,4/30/2016,Beginner Level
8.23,0.78,4/30/2016,Beginner Level
8.25,0.78,4/30/2016,Beginner Level
9.02,0.78,4/30/2016,Beginner Level
10.13,0.78,4/30/2016,Beginner Level
10.67,0.78,4/30/2016,Beginner Level
11.30,0.78,4/30/2016,Beginner Level
11.43,0.78,4/30/2016,Beginner Level
12.08,0.78,4/30/2016,Beginner Level
14.05,0.78,4/30/2016,Beginner Level
1.30,9.24,4/30/2016,Pro level
6.10,9.24,4/30/2016,Pro level
6.20,9.24,4/30/2016,Pro level
6.28,9.24,4/30/2016,Pro level
6.63,9.24,4/30/2016,Pro level
6.70,9.24,4/30/2016,Pro level
6.88,9.24,4/30/2016,Pro level
7.22,9.24,4/30/2016,Pro level
7.28,9.24,4/30/2016,Pro level
7.30,9.24,4/30/2016,Pro level
7.42,9.24,4/30/2016,Pro level
7.53,9.24,4/30/2016,Pro level
7.63,9.24,4/30/2016,Pro level
7.68,9.24,4/30/2016,Pro level
7.75,9.24,4/30/2016,Pro level
7.93,9.24,4/30/2016,Pro level
8.00,9.24,4/30/2016,Pro level
8.08,9.24,4/30/2016,Pro level
8.28,9.24,4/30/2016,Pro level
9.05,9.24,4/30/2016,Pro level
9.22,9.24,4/30/2016,Pro level
9.37,9.24,4/30/2016,Pro level
9.72,9.24,4/30/2016,Pro level
10.25,9.24,4/30/2016,Pro level
10.57,9.24,4/30/2016,Pro level
5.83,5.28,4/30/2016,Intermediate Level
6.12,5.28,4/30/2016,Intermediate Level
6.63,5.28,4/30/2016,Intermediate Level
6.92,5.28,4/30/2016,Intermediate Level
6.93,5.28,4/30/2016,Intermediate Level
8.20,5.28,4/30/2016,Intermediate Level
8.37,5.28,4/30/2016,Intermediate Level
8.45,5.28,4/30/2016,Intermediate Level
